hora	latitude	longitude	velocidade_gps	altitude	tensao	corrente	velocidade
2023-11-08 15:20:07.753	-15.98972	-48.04552	0.938	0	52.07	-2.44	0
2023-11-08 15:20:08.746	-15.98971	-48.04551	0.893	0	52.01	-14.64	0
2023-11-08 15:20:09.765	-15.98971	-48.04551	0.485	0	52.07	3.66	0
2023-11-08 15:20:10.743	-15.98969	-48.04551	1.04	0	52.07	3.66	0
2023-11-08 15:20:11.739	-15.98969	-48.04551	0.992	0	52.01	-12.2	0
2023-11-08 15:20:12.851	-15.98969	-48.04550	0.499	0	52.07	3.66	0
2023-11-08 15:20:13.859	-15.98970	-48.04550	0.281	0	52.07	3.66	0
2023-11-08 15:20:14.859	-15.98970	-48.04550	0.298	0	52.01	-12.2	0
2023-11-08 15:20:15.860	-15.98971	-48.04550	0.702	0	52.07	3.66	0
2023-11-08 15:20:16.730	-15.98972	-48.04550	0.823	0	52.07	3.66	0
2023-11-08 15:20:17.870	-15.98973	-48.04549	1.151	0	52.01	-4.88	0
2023-11-08 15:20:18.798	-15.98973	-48.04549	0.858	0	52.07	4.88	0
2023-11-08 15:20:19.776	-15.98973	-48.04550	0.82	0	52.07	4.88	0
2023-11-08 15:20:20.791	-15.98973	-48.04550	0.366	0	52.07	-1.22	0
2023-11-08 15:20:21.899	-15.98973	-48.04550	0.294	0	52.07	3.66	0
2023-11-08 15:20:22.899	-15.98973	-48.04550	0.503	0	52.07	3.66	0
2023-11-08 15:20:23.907	-15.98972	-48.04549	0.759	0	52.13	4.88	0
2023-11-08 15:20:24.814	-15.98972	-48.04549	0.985	0	52.07	4.88	0
2023-11-08 15:20:25.810	-15.98972	-48.04549	0.828	0	52.07	-3.66	0
2023-11-08 15:20:26.816	-15.98972	-48.04549	0.317	0	52.07	-12.2	0
2023-11-08 15:20:27.929	-15.98972	-48.04549	0.56	0	52.07	3.66	0
2023-11-08 15:20:28.800	-15.98972	-48.04549	0.503	0	52.07	-13.42	0
2023-11-08 15:20:29.932	-15.98972	-48.04549	0.408	0	52.07	4.88	0
2023-11-08 15:20:30.939	-15.98973	-48.04550	0.443	0	52.07	-10.98	0
2023-11-08 15:20:31.877	-15.98971	-48.04549	0.812	0	52.13	-6.1	0
2023-11-08 15:20:32.859	-15.98971	-48.04549	1.091	0	52.07	-6.1	0
2023-11-08 15:20:33.852	-15.98971	-48.04549	1.142	0	52.07	-14.64	0
2023-11-08 15:20:34.836	-15.98971	-48.04549	0.854	0	52.13	3.66	0
2023-11-08 15:20:35.955	-15.98972	-48.04549	0.566	0	52.07	-14.64	0
2023-11-08 15:20:36.830	-15.98973	-48.04549	0.554	0	52.13	4.88	0
2023-11-08 15:20:37.838	-15.98974	-48.04549	0.381	0	52.13	4.88	0
2023-11-08 15:20:38.851	-15.98974	-48.04549	0.033	0	52.13	3.66	0
2023-11-08 15:20:39.845	-15.98973	-48.04548	0.683	0	52.13	6.1	0
2023-11-08 15:20:40.855	-15.98975	-48.04548	0.21	0	52.13	4.88	0
2023-11-08 15:20:41.871	-15.98974	-48.04548	0.829	0	52.13	4.88	0
2023-11-08 15:20:42.870	-15.98974	-48.04548	0.774	0	52.13	6.1	0
2023-11-08 15:20:43.867	-15.98973	-48.04548	1.308	0	52.13	-1.22	0
2023-11-08 15:20:44.908	-15.98972	-48.04549	1.839	0	52.13	4.88	0
2023-11-08 15:20:45.893	-15.98972	-48.04549	1.589	0	52.13	-4.88	0
2023-11-08 15:20:46.889	-15.98972	-48.04549	1.375	0	52.13	-14.64	0
2023-11-08 15:20:47.889	-15.98972	-48.04549	1.467	0	52.13	0	0
2023-11-08 15:20:48.895	-15.98971	-48.04549	1.357	0	52.13	-15.86	0
2023-11-08 15:20:49.883	-15.98971	-48.04549	1.167	0	52.13	4.88	0
2023-11-08 15:20:50.879	-15.98970	-48.04549	1.24	0	52.13	-12.2	0
2023-11-08 15:20:51.882	-15.98971	-48.04549	0.628	0	52.13	4.88	0
2023-11-08 15:20:52.861	-15.98971	-48.04549	0.204	0	52.13	3.66	0
2023-11-08 15:20:53.968	-15.98971	-48.04549	0.162	0	52.13	3.66	0
2023-11-08 15:20:54.950	-15.98970	-48.04549	0.145	0	52.13	3.66	0
2023-11-08 15:20:55.811	-15.98969	-48.04548	0.514	0	52.07	-14.64	0
2023-11-08 15:20:56.941	-15.98967	-48.04548	0.996	0	52.07	-4.88	0
2023-11-08 15:20:57.929	-15.98968	-48.04548	0.45	0	52.13	-13.42	0
2023-11-08 15:20:59.057	-15.98968	-48.04548	0.173	0	52.13	3.66	0
2023-11-08 15:20:59.936	-15.98969	-48.04548	0.565	0	52.13	-13.42	0
2023-11-08 15:21:00.963	-15.98971	-48.04549	0.926	0	52.13	4.88	0
2023-11-08 15:21:01.831	-15.98965	-48.04548	1.326	0	52.13	4.88	0
2023-11-08 15:21:02.948	-15.98960	-48.04548	2.388	0	52.13	4.88	0
2023-11-08 15:21:03.901	-15.98959	-48.04548	2.339	0	52.13	4.88	0
2023-11-08 15:21:04.877	-15.98959	-48.04548	2.197	0	52.13	4.88	0
2023-11-08 15:21:05.992	-15.98959	-48.04549	1.958	0	52.13	3.66	0
2023-11-08 15:21:06.864	-15.98959	-48.04549	1.488	0	52.13	3.66	0
2023-11-08 15:21:08.102	-15.98960	-48.04549	1.343	0	52.13	4.88	0
2023-11-08 15:21:08.977	-15.98961	-48.04549	0.861	0	52.13	3.66	0
2023-11-08 15:21:09.873	-15.98961	-48.04549	1.105	0	52.13	4.88	0
2023-11-08 15:21:11.116	-15.98961	-48.04548	1.041	0	52.13	4.88	0
2023-11-08 15:21:11.992	-15.98963	-48.04549	1.125	0	52.13	3.66	0
2023-11-08 15:21:12.893	-15.98964	-48.04549	1.096	0	52.13	4.88	0
2023-11-08 15:21:13.886	-15.98967	-48.04549	0.653	0	52.13	6.1	0
2023-11-08 15:21:14.899	-15.98970	-48.04550	0.325	0	52.13	4.88	0
2023-11-08 15:21:15.925	-15.98972	-48.04550	0.087	0	52.13	4.88	0
2023-11-08 15:21:17.115	-15.98973	-48.04550	0.315	0	52.13	4.88	0
2023-11-08 15:21:17.967	-15.98973	-48.04550	0.555	0	52.13	4.88	0
2023-11-08 15:21:19.087	-15.98974	-48.04550	0.822	0	52.13	3.66	0
2023-11-08 15:21:20.189	-15.98975	-48.04551	0.482	0	52.13	4.88	0
2023-11-08 15:21:21.185	-15.98975	-48.04551	0.513	0	52.13	4.88	0
2023-11-08 15:21:22.200	-15.98976	-48.04551	0.207	0	52.13	4.88	0
2023-11-08 15:21:23.097	-15.98978	-48.04551	0.529	0	52.13	-1.22	0
2023-11-08 15:21:23.979	-15.98979	-48.04551	0.863	0	52.13	4.88	0
2023-11-08 15:21:25.095	-15.98979	-48.04551	0.446	0	52.13	-9.76	0
2023-11-08 15:21:26.130	-15.98977	-48.04551	0.659	0	52.13	-15.86	0
2023-11-08 15:21:26.984	-15.98978	-48.04551	0.359	0	52.13	0	0
2023-11-08 15:21:28.235	-15.98977	-48.04552	0.402	0	52.13	-17.08	0
2023-11-08 15:21:28.886	-15.98976	-48.04552	0.98	0	52.13	2.44	0
2023-11-08 15:21:30.243	-15.98974	-48.04552	1.338	0	52.13	-14.64	0
2023-11-08 15:21:31.243	-15.98973	-48.04552	1.554	0	52.13	-2.44	0
2023-11-08 15:21:31.903	-15.98972	-48.04551	1.935	0	52.13	3.66	0
2023-11-08 15:21:33.144	-15.98970	-48.04551	2.216	0	52.13	-6.1	0
2023-11-08 15:21:34.257	-15.98969	-48.04551	2.547	0	52.13	4.88	0
2023-11-08 15:21:35.266	-15.98967	-48.04551	3.049	0	52.13	4.88	0
2023-11-08 15:21:36.184	-15.98966	-48.04551	2.68	0	52.13	4.88	0
2023-11-08 15:21:37.164	-15.98965	-48.04551	2.565	0	52.13	4.88	0
2023-11-08 15:21:38.181	-15.98962	-48.04552	3.727	0	52.13	3.66	0
2023-11-08 15:21:39.175	-15.98961	-48.04552	3.428	0	52.13	4.88	0
2023-11-08 15:21:40.180	-15.98961	-48.04552	2.795	0	52.13	3.66	0
2023-11-08 15:21:41.213	-15.98961	-48.04552	2.616	0	52.13	3.66	0
2023-11-08 15:21:42.188	-15.98962	-48.04552	1.848	0	52.13	3.66	0
2023-11-08 15:21:43.273	-15.98962	-48.04552	1.955	0	52.13	3.66	0
2023-11-08 15:21:44.271	-15.98962	-48.04552	1.872	0	52.07	-10.98	0
2023-11-08 15:21:45.243	-15.98962	-48.04552	1.589	0	52.07	3.66	0
2023-11-08 15:21:46.222	-15.98963	-48.04552	0.918	0	52.07	-13.42	0
2023-11-08 15:21:47.230	-15.98963	-48.04552	0.989	0	52.13	-6.1	0
2023-11-08 15:21:48.224	-15.98961	-48.04552	1.796	0	52.07	-13.42	0
2023-11-08 15:21:49.240	-15.98963	-48.04552	1.167	0	52.13	-13.42	0
2023-11-08 15:21:50.244	-15.98964	-48.04552	0.955	0	52.13	4.88	0
2023-11-08 15:21:51.351	-15.98965	-48.04553	0.351	0	52.13	-13.42	0
2023-11-08 15:21:52.241	-15.98966	-48.04553	0.581	0	52.13	4.88	0
2023-11-08 15:21:53.292	-15.98966	-48.04553	0.964	0	52.13	4.88	0
2023-11-08 15:21:54.279	-15.98965	-48.04553	1.198	0	52.13	6.1	0
2023-11-08 15:21:55.259	-15.98967	-48.04553	0.384	0	52.13	4.88	0
2023-11-08 15:21:56.243	-15.98967	-48.04553	0.421	0	52.13	-10.98	0
2023-11-08 15:21:57.285	-15.98968	-48.04554	0.328	0	52.13	4.88	0
2023-11-08 15:21:58.394	-15.98968	-48.04554	0.192	0	52.13	-15.86	0
2023-11-08 15:21:59.306	-15.98968	-48.04554	0.416	0	52.19	-13.42	0
2023-11-08 15:22:00.298	-15.98969	-48.04555	0.213	0	52.13	-4.88	0
2023-11-08 15:22:01.298	-15.98970	-48.04554	0.325	0	52.19	-13.42	0
2023-11-08 15:22:02.320	-15.98971	-48.04554	0.834	0	52.19	4.88	0
2023-11-08 15:22:03.328	-15.98971	-48.04554	0.203	0	52.19	-14.64	0
2023-11-08 15:22:04.317	-15.98971	-48.04554	0.294	0	52.19	4.88	0
2023-11-08 15:22:05.420	-15.98972	-48.04554	0.12	0	52.19	4.88	0
2023-11-08 15:22:06.424	-15.98972	-48.04553	0.21	0	52.19	4.88	0
2023-11-08 15:22:07.421	-15.98973	-48.04553	0.204	0	52.13	4.88	0
2023-11-08 15:22:08.403	-15.98975	-48.04553	0.655	0	52.13	4.88	0
2023-11-08 15:22:09.365	-15.98974	-48.04552	0.054	0	52.13	4.88	0
2023-11-08 15:22:10.340	-15.98975	-48.04552	0.171	0	52.13	4.88	0
2023-11-08 15:22:11.452	-15.98976	-48.04552	0.318	0	52.13	4.88	0
2023-11-08 15:22:12.451	-15.98976	-48.04552	0.324	0	52.13	4.88	0
2023-11-08 15:22:13.455	-15.98977	-48.04552	0.444	0	52.07	-3.66	0
2023-11-08 15:22:14.463	-15.98977	-48.04552	0.453	0	52.13	6.1	0
2023-11-08 15:22:15.392	-15.98977	-48.04552	0.098	0	52.13	4.88	0
2023-11-08 15:22:16.376	-15.98977	-48.04551	0.156	0	52.13	-15.86	0
2023-11-08 15:22:17.469	-15.98977	-48.04551	0.103	0	52.07	-4.88	0
2023-11-08 15:22:18.379	-15.98977	-48.04551	0.127	0	52.07	-10.98	0
2023-11-08 15:22:19.479	-15.98977	-48.04551	0.087	0	52.19	-2.44	0
2023-11-08 15:22:20.468	-15.98977	-48.04551	0.144	0	52.13	-15.86	0
2023-11-08 15:22:21.451	-15.98977	-48.04551	0.129	0	52.19	4.88	0
2023-11-08 15:22:22.475	-15.98977	-48.04551	0.432	0	52.19	4.88	0
2023-11-08 15:22:23.458	-15.98977	-48.04550	0.041	0	52.13	-1.22	0
2023-11-08 15:22:24.452	-15.98977	-48.04550	0.32	0	52.19	4.88	0
2023-11-08 15:22:25.431	-15.98977	-48.04550	0.309	0	52.19	4.88	0
2023-11-08 15:22:26.413	-15.98977	-48.04550	0.371	0	52.19	6.1	0
2023-11-08 15:22:27.515	-15.98977	-48.04550	0.36	0	52.19	4.88	0
2023-11-08 15:22:28.413	-15.98977	-48.04550	0.149	0	52.13	-2.44	0
2023-11-08 15:22:29.516	-15.98976	-48.04549	0.445	0	52.13	4.88	0
2023-11-08 15:22:30.516	-15.98976	-48.04549	0.214	0	52.13	-8.54	0
2023-11-08 15:22:31.394	-15.98976	-48.04549	0.368	0	52.19	-13.42	0
2023-11-08 15:22:32.502	-15.98976	-48.04549	0.56	0	52.19	-14.64	0
2023-11-08 15:22:33.482	-15.98976	-48.04549	0.249	0	52.19	4.88	0
2023-11-08 15:22:34.460	-15.98975	-48.04549	0.763	0	52.13	4.88	0
2023-11-08 15:22:35.486	-15.98975	-48.04549	0.35	0	52.19	6.1	0
2023-11-08 15:22:36.465	-15.98975	-48.04549	0.223	0	52.19	4.88	0
2023-11-08 15:22:37.446	-15.98973	-48.04549	1.158	0	52.13	4.88	0
2023-11-08 15:22:38.429	-15.98973	-48.04549	1.276	0	52.13	-8.54	0
2023-11-08 15:22:39.427	-15.98972	-48.04549	0.922	0	52.13	3.66	0
2023-11-08 15:22:40.430	-15.98972	-48.04549	0.481	0	52.07	-8.54	0
2023-11-08 15:22:41.445	-15.98972	-48.04549	0.58	0	52.13	-14.64	0
2023-11-08 15:22:42.457	-15.98972	-48.04549	0.532	0	52.07	-6.1	0
2023-11-08 15:22:43.471	-15.98971	-48.04549	0.605	0	52.13	-15.86	0
2023-11-08 15:22:44.455	-15.98971	-48.04550	0.925	0	52.13	3.66	0
2023-11-08 15:22:45.453	-15.98970	-48.04550	0.697	0	52.13	-13.42	0
2023-11-08 15:22:46.386	-15.98971	-48.04550	0.247	0	52.13	-14.64	0
2023-11-08 15:22:47.483	-15.98970	-48.04550	0.237	0	52.07	-8.54	0
2023-11-08 15:22:48.477	-15.98971	-48.04551	0.2	0	52.13	-15.86	0
2023-11-08 15:22:49.485	-15.98970	-48.04551	0.245	0	52.13	-8.54	0
2023-11-08 15:22:50.491	-15.98970	-48.04551	0.388	0	52.07	-8.54	0
2023-11-08 15:22:51.485	-15.98969	-48.04551	0.683	0	52.13	-14.64	0
2023-11-08 15:22:52.480	-15.98968	-48.04551	1.353	0	52.13	-4.88	0
2023-11-08 15:22:53.459	-15.98968	-48.04551	0.859	0	52.07	-12.2	0
2023-11-08 15:22:54.464	-15.98967	-48.04551	0.884	0	52.13	-15.86	0
2023-11-08 15:22:55.567	-15.98967	-48.04551	0.665	0	52.19	3.66	0
2023-11-08 15:22:56.547	-15.98967	-48.04552	0.411	0	52.07	-15.86	0
2023-11-08 15:22:57.531	-15.98968	-48.04552	0.482	0	52.13	-15.86	0
2023-11-08 15:22:58.538	-15.98969	-48.04552	1.14	0	52.19	4.88	0
2023-11-08 15:22:59.535	-15.98969	-48.04552	1.127	0	52.13	-17.08	0
2023-11-08 15:23:00.564	-15.98969	-48.04552	1.061	0	52.13	-14.64	0
2023-11-08 15:23:01.624	-15.98970	-48.04552	0.911	0	52.19	3.66	0
2023-11-08 15:23:02.607	-15.98968	-48.04551	0.273	0	52.07	-15.86	0
2023-11-08 15:23:03.582	-15.98966	-48.04551	1.269	0	52.13	-9.76	0
2023-11-08 15:23:04.577	-15.98963	-48.04551	2.563	0	52.19	4.88	0
2023-11-08 15:23:05.576	-15.98960	-48.04550	3.567	0	52.13	-14.64	0
2023-11-08 15:23:06.578	-15.98956	-48.04550	4.58	0	52.13	-8.54	0
2023-11-08 15:23:07.591	-15.98954	-48.04549	4.718	0	52.19	6.1	0
2023-11-08 15:23:08.580	-15.98951	-48.04549	5.058	0	52.13	-14.64	0
2023-11-08 15:23:09.688	-15.98949	-48.04549	5.264	0	52.13	3.66	0
2023-11-08 15:23:10.684	-15.98947	-48.04548	5.177	0	52.19	4.88	0
2023-11-08 15:23:11.580	-15.98945	-48.04548	4.865	0	52.13	-14.64	0
2023-11-08 15:23:12.695	-15.98943	-48.04548	4.924	0	52.19	6.1	0
2023-11-08 15:23:13.693	-15.98942	-48.04548	4.642	0	52.19	4.88	0
2023-11-08 15:23:14.633	-15.98943	-48.04548	3.146	0	52.13	-9.76	0
2023-11-08 15:23:15.628	-15.98944	-48.04548	2.099	0	52.19	1.22	0
2023-11-08 15:23:16.718	-15.98946	-48.04549	1.298	0	52.19	4.88	0
2023-11-08 15:23:17.617	-15.98949	-48.04550	1.31	0	52.07	-17.08	0
2023-11-08 15:23:18.719	-15.98953	-48.04551	2.588	0	52.13	-14.64	0
2023-11-08 15:23:19.723	-15.98954	-48.04551	2.57	0	52.19	3.66	0
2023-11-08 15:23:20.683	-15.98956	-48.04551	2.386	0	52.07	-12.2	0
2023-11-08 15:23:21.663	-15.98958	-48.04551	2.282	0	52.13	-15.86	0
2023-11-08 15:23:22.655	-15.98961	-48.04552	2.925	0	52.13	-3.66	0
2023-11-08 15:23:23.666	-15.98965	-48.04552	3.705	0	52.07	-12.2	0
2023-11-08 15:23:24.651	-15.98968	-48.04552	3.668	0	52.13	-14.64	0
2023-11-08 15:23:25.751	-15.98969	-48.04552	2.963	0	52.19	2.44	0
2023-11-08 15:23:26.749	-15.98969	-48.04551	2.118	0	52.13	-13.42	0
2023-11-08 15:23:27.671	-15.98970	-48.04551	1.641	0	52.13	-14.64	0
2023-11-08 15:23:28.763	-15.98969	-48.04551	1.155	0	52.19	4.88	0
2023-11-08 15:23:29.671	-15.98969	-48.04550	0.686	0	52.13	-13.42	0
2023-11-08 15:23:30.664	-15.98969	-48.04550	0.919	0	52.19	3.66	0
2023-11-08 15:23:31.775	-15.98968	-48.04550	0.621	0	52.19	4.88	0
2023-11-08 15:23:32.678	-15.98968	-48.04550	0.425	0	52.19	3.66	0
2023-11-08 15:23:33.684	-15.98967	-48.04549	0.251	0	52.19	4.88	0
2023-11-08 15:23:34.791	-15.98968	-48.04549	0.601	0	52.19	4.88	0
2023-11-08 15:23:35.696	-15.98968	-48.04549	0.63	0	52.19	4.88	0
2023-11-08 15:23:36.692	-15.98967	-48.04549	0.366	0	52.13	4.88	0
2023-11-08 15:23:37.795	-15.98966	-48.04549	0.333	0	52.13	-6.1	0
2023-11-08 15:23:38.795	-15.98966	-48.04549	0.439	0	52.19	6.1	0
2023-11-08 15:23:39.800	-15.98966	-48.04549	0.291	0	52.13	-4.88	0
2023-11-08 15:23:40.719	-15.98965	-48.04549	0.56	0	52.19	-14.64	0
2023-11-08 15:23:41.809	-15.98966	-48.04547	1.038	0	52.19	-13.42	0
2023-11-08 15:23:42.710	-15.98966	-48.04547	0.964	0	52.19	-13.42	0
2023-11-08 15:23:43.729	-15.98965	-48.04547	1.02	0	52.19	4.88	0
2023-11-08 15:23:44.822	-15.98965	-48.04547	0.751	0	52.19	-14.64	0
2023-11-08 15:23:45.722	-15.98965	-48.04546	0.956	0	52.19	4.88	0
2023-11-08 15:23:46.735	-15.98964	-48.04546	1.344	0	52.19	4.88	0
2023-11-08 15:23:47.831	-15.98964	-48.04546	0.744	0	52.19	-14.64	0
2023-11-08 15:23:48.830	-15.98964	-48.04546	0.801	0	52.19	4.88	0
2023-11-08 15:23:49.827	-15.98965	-48.04547	0.394	0	52.19	4.88	0
2023-11-08 15:23:50.816	-15.98965	-48.04547	0.652	0	52.19	3.66	0
2023-11-08 15:23:51.815	-15.98966	-48.04548	1.113	0	52.19	4.88	0
2023-11-08 15:23:52.795	-15.98967	-48.04548	1.159	0	52.19	3.66	0
2023-11-08 15:23:53.799	-15.98967	-48.04548	0.875	0	52.19	3.66	0
2023-11-08 15:23:54.788	-15.98968	-48.04548	0.843	0	52.19	4.88	0
2023-11-08 15:23:55.771	-15.98968	-48.04548	0.675	0	52.19	4.88	0
2023-11-08 15:23:56.759	-15.98969	-48.04548	0.42	0	52.19	3.66	0
2023-11-08 15:23:57.862	-15.98968	-48.04547	0.047	0	52.19	3.66	0
2023-11-08 15:23:58.857	-15.98968	-48.04547	0.311	0	52.13	3.66	0
2023-11-08 15:23:59.865	-15.98968	-48.04547	0.583	0	52.19	3.66	0
2023-11-08 15:24:00.772	-15.98968	-48.04547	0.101	0	52.13	4.88	0
2023-11-08 15:24:01.874	-15.98968	-48.04547	0.455	0	52.13	-7.32	0
2023-11-08 15:24:02.873	-15.98969	-48.04547	1.086	0	52.19	4.88	0
2023-11-08 15:24:03.884	-15.98970	-48.04548	1.429	0	52.13	3.66	0
2023-11-08 15:24:04.889	-15.98970	-48.04549	1.796	0	52.13	-10.98	0
2023-11-08 15:24:05.774	-15.98971	-48.04549	1.998	0	52.13	3.66	0
2023-11-08 15:24:06.781	-15.98972	-48.04551	2.606	0	52.13	-6.1	0
2023-11-08 15:24:07.806	-15.98972	-48.04550	1.535	0	52.13	-14.64	0
2023-11-08 15:24:08.793	-15.98973	-48.04551	1.951	0	52.13	3.66	0
2023-11-08 15:24:09.912	-15.98973	-48.04550	1.518	0	52.13	-13.42	0
2023-11-08 15:24:10.807	-15.98973	-48.04550	1.477	0	52.13	-14.64	0
2023-11-08 15:24:11.921	-15.98972	-48.04549	0.639	0	52.13	-3.66	0
2023-11-08 15:24:12.833	-15.98971	-48.04548	0.656	0	52.13	-15.86	0
2023-11-08 15:24:13.852	-15.98971	-48.04547	0.99	0	52.19	4.88	0
2023-11-08 15:24:14.844	-15.98971	-48.04547	0.22	0	52.13	-13.42	0
2023-11-08 15:24:15.948	-15.98970	-48.04547	0.591	0	52.19	4.88	0
2023-11-08 15:24:16.841	-15.98970	-48.04548	0.661	0	52.19	4.88	0
2023-11-08 15:24:17.848	-15.98970	-48.04547	0.107	0	52.19	4.88	0
2023-11-08 15:24:18.861	-15.98970	-48.04548	0.667	0	52.19	4.88	0
2023-11-08 15:24:19.900	-15.98970	-48.04548	0.669	0	52.19	-6.1	0
2023-11-08 15:24:20.879	-15.98970	-48.04548	0.691	0	52.19	4.88	0
2023-11-08 15:24:21.868	-15.98969	-48.04548	0.549	0	52.19	-12.2	0
2023-11-08 15:24:22.875	-15.98969	-48.04548	0.57	0	52.19	-15.86	0
2023-11-08 15:24:23.880	-15.98968	-48.04548	0.968	0	52.19	-12.2	0
2023-11-08 15:24:24.880	-15.98968	-48.04549	1.589	0	52.19	-12.2	0
2023-11-08 15:24:25.971	-15.98969	-48.04549	1.245	0	52.19	4.88	0
2023-11-08 15:24:26.982	-15.98969	-48.04550	1.392	0	52.19	3.66	0
2023-11-08 15:24:27.961	-15.98970	-48.04550	1.17	0	52.19	4.88	0
2023-11-08 15:24:28.945	-15.98971	-48.04551	1.464	0	52.13	3.66	0
2023-11-08 15:24:29.932	-15.98972	-48.04552	1.933	0	52.19	4.88	0
2023-11-08 15:24:30.912	-15.98972	-48.04553	1.693	0	52.19	4.88	0
2023-11-08 15:24:31.912	-15.98972	-48.04553	1.033	0	52.13	-6.1	0
2023-11-08 15:24:32.915	-15.98973	-48.04554	1.75	0	52.19	4.88	0
2023-11-08 15:24:34.030	-15.98977	-48.04556	3.163	0	52.13	-15.86	0
2023-11-08 15:24:34.928	-15.98977	-48.04555	2.781	0	52.19	-13.42	0
2023-11-08 15:24:35.924	-15.98982	-48.04555	4.419	0	52.13	-14.64	0
2023-11-08 15:24:36.943	-15.98986	-48.04556	5.567	0	52.19	-4.88	0
2023-11-08 15:24:37.995	-15.98988	-48.04557	5.327	0	52.19	4.88	0
2023-11-08 15:24:39.039	-15.98989	-48.04559	5.146	0	52.19	4.88	0
2023-11-08 15:24:40.027	-15.98991	-48.04560	5.035	0	52.19	4.88	0
2023-11-08 15:24:41.023	-15.98992	-48.04560	4.736	0	52.19	4.88	0
2023-11-08 15:24:42.002	-15.98994	-48.04561	4.482	0	52.25	4.88	0
2023-11-08 15:24:42.991	-15.98994	-48.04562	4.127	0	52.19	4.88	0
2023-11-08 15:24:43.970	-15.98995	-48.04563	3.976	0	52.19	-12.2	0
2023-11-08 15:24:44.958	-15.98995	-48.04564	3.681	0	52.19	4.88	0
2023-11-08 15:24:46.041	-15.98996	-48.04565	3.576	0	52.19	1.22	0
2023-11-08 15:24:47.025	-15.98996	-48.04566	3.276	0	52.19	-14.64	0
2023-11-08 15:24:48.049	-15.98996	-48.04566	3.06	0	52.19	4.88	0
2023-11-08 15:24:49.035	-15.98996	-48.04566	2.899	0	52.19	-1.22	0
2023-11-08 15:24:50.023	-15.98995	-48.04566	2.331	0	52.19	-15.86	0
2023-11-08 15:24:51.019	-15.98995	-48.04565	1.977	0	52.19	4.88	0
2023-11-08 15:24:52.023	-15.98994	-48.04565	1.601	0	52.19	-4.88	0
2023-11-08 15:24:53.008	-15.98990	-48.04563	0.732	0	52.25	-15.86	0
2023-11-08 15:24:54.005	-15.98988	-48.04562	0.522	0	52.19	6.1	0
2023-11-08 15:24:54.991	-15.98986	-48.04562	0.485	0	52.25	-15.86	0
2023-11-08 15:24:55.988	-15.98984	-48.04561	0.068	0	52.25	4.88	0
2023-11-08 15:24:57.105	-15.98984	-48.04561	0.598	0	52.25	-14.64	0
2023-11-08 15:24:58.103	-15.98983	-48.04560	0.813	0	52.25	4.88	0
2023-11-08 15:24:59.008	-15.98983	-48.04560	0.817	0	52.25	4.88	0
2023-11-08 15:25:00.135	-15.98982	-48.04560	0.763	0	52.25	4.88	0
2023-11-08 15:25:01.019	-15.98982	-48.04560	0.837	0	52.19	4.88	0
2023-11-08 15:25:02.017	-15.98981	-48.04558	0.472	0	52.19	4.88	0
2023-11-08 15:25:03.069	-15.98981	-48.04557	1.035	0	52.19	4.88	0
2023-11-08 15:25:04.062	-15.98980	-48.04556	1.217	0	52.19	2.44	0
2023-11-08 15:25:04.991	-15.98978	-48.04555	1.789	0	52.19	-14.64	0
2023-11-08 15:25:06.097	-15.98975	-48.04555	2.454	0	52.19	2.44	0
2023-11-08 15:25:07.077	-15.98972	-48.04554	3.39	0	52.19	-13.42	0
2023-11-08 15:25:08.069	-15.98970	-48.04553	3.449	0	52.19	-14.64	0
2023-11-08 15:25:09.079	-15.98969	-48.04552	3.338	0	52.19	-3.66	0
2023-11-08 15:25:10.096	-15.98968	-48.04551	3.216	0	52.19	-15.86	0
2023-11-08 15:25:11.089	-15.98967	-48.04550	2.515	0	52.25	2.44	0
2023-11-08 15:25:12.088	-15.98967	-48.04549	2.009	0	52.19	-12.2	0
2023-11-08 15:25:13.079	-15.98968	-48.04548	1.766	0	52.19	-12.2	0
2023-11-08 15:25:14.084	-15.98967	-48.04547	1.58	0	52.25	4.88	0
2023-11-08 15:25:15.093	-15.98966	-48.04547	1.381	0	52.19	-15.86	0
2023-11-08 15:25:16.015	-15.98967	-48.04547	1.016	0	52.25	1.22	0
2023-11-08 15:25:16.991	-15.98966	-48.04546	1.114	0	52.25	4.88	0
2023-11-08 15:25:18.065	-15.98967	-48.04546	0.94	0	52.19	-13.42	0
2023-11-08 15:25:19.060	-15.98967	-48.04546	0.75	0	52.25	4.88	0
2023-11-08 15:25:20.038	-15.98967	-48.04547	0.328	0	52.25	6.1	0
2023-11-08 15:25:21.125	-15.98966	-48.04547	0.806	0	52.25	6.1	0
2023-11-08 15:25:22.051	-15.98966	-48.04547	1.845	0	52.25	6.1	0
2023-11-08 15:25:23.040	-15.98962	-48.04547	2.005	0	52.25	6.1	0
2023-11-08 15:25:24.138	-15.98961	-48.04546	1.773	0	52.25	4.88	0
2023-11-08 15:25:25.045	-15.98959	-48.04545	1.344	0	52.25	4.88	0
2023-11-08 15:25:26.029	-15.98957	-48.04545	1.54	0	52.25	-13.42	0
2023-11-08 15:25:27.135	-15.98956	-48.04545	1.842	0	52.25	4.88	0
2023-11-08 15:25:28.042	-15.98955	-48.04545	1.934	0	52.25	-17.08	0
2023-11-08 15:25:29.041	-15.98955	-48.04544	1.36	0	52.25	4.88	0
