hora;latitude;longitude;velocidade_gps;altitude;tensao;corrente;velocidade;acel_x;acel_y;acel_z;gyro_x;gyro_y;gyro_z
2023-11-08 15:25:07.077;-15.98972;-48.04554;3.39;0;52.19;-13.42;0;6.56011;-0.23942;7.82665;0.0042634;0.0219832;0.010925
2023-11-08 15:25:08.069;-15.98970;-48.04553;3.449;0;52.19;-14.64;0;6.52899;-0.232238;7.81946;0.00546248;0.017853;0.014389
2023-11-08 15:25:09.079;-15.98969;-48.04552;3.338;0;52.19;-3.66;0;6.51462;-0.229843;7.72609;0.00399694;0.0251807;0.0145222
2023-11-08 15:25:10.096;-15.98968;-48.04551;3.216;0;52.19;-15.86;0;6.49307;-0.19393;7.66384;0.00945942;0.0223828;0.0127902
2023-11-08 15:25:11.089;-15.98967;-48.04550;2.515;0;52.25;2.44;0;6.45956;-0.272939;7.72369;0.00599541;0.0258469;0.0114579
2023-11-08 15:25:12.088;-15.98967;-48.04549;2.009;0;52.19;-12.2;0;6.56251;-0.220267;7.68778;0.00492956;0.0219832;0.0135896
2023-11-08 15:25:13.079;-15.98968;-48.04548;1.766;0;52.19;-12.2;0;6.53138;-0.169988;7.78355;0.00999234;0.0209173;0.0107917
2023-11-08 15:25:14.084;-15.98967;-48.04547;1.58;0;52.25;4.88;0;6.49786;-0.232238;7.79073;0.00519602;0.0197182;0.0169204
2023-11-08 15:25:15.093;-15.98966;-48.04547;1.381;0;52.19;-15.86;0;6.52181;-0.21069;7.79313;0.00826034;0.0215835;0.0137228
2023-11-08 15:25:16.015;-15.98967;-48.04547;1.016;0;52.25;1.22;0;6.50265;-0.220267;7.8458;0.00932619;0.0227825;0.0135896
2023-11-08 15:25:16.991;-15.98966;-48.04546;1.114;0;52.25;4.88;0;6.54096;-0.232238;7.8434;0.00732772;0.0209173;0.0142557
2023-11-08 15:25:18.065;-15.98967;-48.04546;0.94;0;52.19;-13.42;0;6.46674;-0.19393;7.82186;0.0102588;0.0210505;0.0165207
2023-11-08 15:25:19.060;-15.98967;-48.04546;0.75;0;52.25;4.88;0;6.50505;-0.201113;7.77637;0.00319755;0.024781;0.0146554
2023-11-08 15:25:20.038;-15.98967;-48.04547;328;0;52.25;6.1;0;6.52181;-0.253785;7.82425;0.00985911;0.0209173;0.0155881
2023-11-08 15:25:21.125;-15.98966;-48.04547;806;0;52.25;6.1;0;6.54814;-0.1652;7.75721;0.00479632;0.0231822;0.0119908
2023-11-08 15:25:22.051;-15.98966;-48.04547;1.845;0;52.25;6.1;0;6.50265;-0.265756;7.82665;0.000266462;0.0218499;0.0137228
2023-11-08 15:25:23.040;-15.98962;-48.04547;2.005;0;52.25;6.1;0;6.53617;-0.189142;7.79073;0.00692802;0.0223828;0.0119908
2023-11-08 15:25:24.138;-15.98961;-48.04546;1.773;0;52.25;4.88;0;6.51941;-0.248997;7.72848;0.00386371;0.0218499;0.0187856
2023-11-08 15:25:25.045;-15.98959;-48.04545;1.344;0;52.25;4.88;0;6.50983;-0.227449;7.75003;0.00666156;0.021317;0.0119908
2023-11-08 15:25:26.029;-15.98957;-48.04545;1.54;0;52.25;-13.42;0;6.49068;-0.203507;7.70933;0.00679479;0.0235819;0.0145222
2023-11-08 15:25:27.135;-15.98956;-48.04545;1.842;0;52.25;4.88;0;6.54096;-0.244209;7.8051;0.00706126;0.0255804;0.0131899
2023-11-08 15:25:28.042;-15.98955;-48.04545;1.934;0;52.25;-17.08;0;6.43561;-0.253785;7.72609;0.00572894;0.0219832;0.0153216
2023-11-08 15:25:29.041;-15.98955;-48.04544;1.36;0;52.25;4.88;0;6.60081;-0.294487;7.85059;0.00612864;0.0217167;0.0157213
2023-11-08 15:25:30.154;-15.98955;-48.04544;1.235;0;52.25;-14.64;0;6.54814;-0.215478;7.75721;0.00452986;0.0203844;0.0151884
2023-11-08 15:25:31.268;-15.98954;-48.04544;1.363;0;52.25;6.1;0;6.5242;-0.229843;7.72369;0.00839357;0.0243813;0.0165207
2023-11-08 15:25:32.156;-15.98953;-48.04544;1.777;0;52.25;4.88;0;6.5242;-0.203507;7.76918;0.00532925;0.0234487;0.0130567
2023-11-08 15:25:33.133;-15.98952;-48.04544;1.854;0;52.25;3.66;0;6.47153;-0.253785;7.83383;0.00546248;0.0209173;0.0165207
2023-11-08 15:25:34.239;-15.98951;-48.04544;1.947;0;52.25;4.88;0;6.50026;-0.203507;7.73806;0.00985911;0.0249142;0.0162542
2023-11-08 15:25:35.099;-15.98951;-48.04544;1.947;0;52.19;3.66;0;6.55054;-0.25618;7.81228;0.00772741;0.0181194;0.0137228
2023-11-08 15:25:36.075;-15.98952;-48.04544;1.529;0;52.25;4.88;0;6.50744;-0.208296;7.66384;0.00359724;0.0237152;0.0163874
2023-11-08 15:25:37.062;-15.98952;-48.04544;1.426;0;52.19;-7.32;0;6.49068;-0.222661;7.69736;0.00413017;0.0253139;0.0146554
2023-11-08 15:25:38.065;-15.98951;-48.04544;1.804;0;52.19;-15.86;0;6.50265;-0.263362;7.80749;0.00612864;0.0234487;0.0133231
2023-11-08 15:25:39.078;-15.98950;-48.04543;1.931;0;52.19;-3.66;0;6.50265;-0.205901;7.77637;0.00732772;0.0242481;0.0135896
2023-11-08 15:25:40.095;-15.98949;-48.04542;2.176;0;52.25;-13.42;0;6.49547;-0.241814;7.762;0.00652833;0.0266462;0.0134564
2023-11-08 15:25:41.091;-15.98948;-48.04541;2.477;0;52.25;4.88;0;6.49547;-0.268151;7.82186;0.00532925;0.0225161;0.0137228
2023-11-08 15:25:42.086;-15.98947;-48.04541;2.358;0;52.19;-14.64;0;6.50744;-0.181959;7.74524;0.00386371;0.0237152;0.012124
2023-11-08 15:25:43.085;-15.98946;-48.04541;2.21;0;52.25;4.88;0;6.51462;-0.213084;7.68778;0.00799387;0.0249142;0.0147887
2023-11-08 15:25:44.056;-15.98946;-48.04540;2.301;0;52.25;4.88;0;6.52899;-0.258574;7.73567;0.00759418;0.0210505;0.0163874
2023-11-08 15:25:45.160;-15.98945;-48.04540;1.93;0;52.25;2.44;0;6.49786;-0.201113;7.7644;0.0063951;0.0205176;0.012124
2023-11-08 15:25:46.278;-15.98937;-48.04539;2.802;0;52.25;4.88;0;6.52899;-0.244209;7.72609;0.00333078;0.0214502;0.0122573
2023-11-08 15:25:47.015;-15.98932;-48.04539;3.004;0;52.25;4.88;0;6.54575;-0.244209;7.86256;0.00559571;0.0197182;0.0158545
2023-11-08 15:25:48.121;-15.98933;-48.04539;1.885;0;52.25;1.22;0;6.47632;-0.23942;7.76918;0.00279786;0.0250475;0.0113247
2023-11-08 15:25:49.363;-15.98934;-48.04539;1.052;0;52.25;6.1;0;6.49068;-0.222661;7.74285;0.00386371;0.0233155;0.0133231
2023-11-08 15:25:50.017;-15.98937;-48.04539;1.251;0;52.25;6.1;0;6.50505;-0.146046;7.7213;0.00386371;0.0237152;0.0134564
2023-11-08 15:25:51.372;-15.98939;-48.04539;1.366;0;52.25;4.88;0;6.44519;-0.220267;7.71651;0.00199847;0.0242481;0.00999234
2023-11-08 15:25:52.376;-15.98942;-48.04539;1.92;0;52.25;4.88;0;6.55293;-0.241814;7.84101;0.00612864;0.0206508;0.0145222
2023-11-08 15:25:53.044;-15.98944;-48.04540;1.726;0;52.25;4.88;0;6.44519;-0.208296;7.67102;0.00532925;0.0234487;0.0163874
2023-11-08 15:25:54.304;-15.98945;-48.04540;1.173;0;52.25;6.1;0;6.53617;-0.232238;7.75482;0.00479632;0.0229158;0.0123905
2023-11-08 15:25:55.296;-15.98946;-48.04540;1.009;0;52.25;4.88;0;6.47871;-0.208296;7.69975;0.00479632;0.0233155;0.0165207
2023-11-08 15:25:56.054;-15.98948;-48.04540;1.664;0;52.25;2.44;0;6.52659;-0.227449;7.7213;0.00466309;0.0231822;0.0127902
2023-11-08 15:25:57.372;-15.98950;-48.04541;1.898;0;52.25;6.1;0;6.49307;-0.189142;7.78834;0.00759418;0.0238484;0.0131899
2023-11-08 15:25:58.360;-15.98952;-48.04542;1.983;0;52.25;4.88;0;6.43083;-0.203507;7.68778;0.00586217;0.0234487;0.0123905
2023-11-08 15:25:59.347;-15.98952;-48.04542;724;0;52.25;-14.64;0;6.49786;-0.220267;7.81707;0.00612864;0.0203844;0.0137228
2023-11-08 15:26:00.325;-15.98950;-48.04542;956;0;52.25;-8.54;0;6.50026;-0.227449;7.82425;0.00239816;0.0205176;0.014389
2023-11-08 15:26:01.440;-15.98951;-48.04542;889;0;52.25;-15.86;0;6.4811;-0.213084;7.82665;0.00746095;0.0231822;0.0135896
2023-11-08 15:26:02.080;-15.98952;-48.04543;698;0;52.25;6.1;0;6.50265;-0.196325;7.74045;0.0101256;0.0257136;0.0127902
2023-11-08 15:26:03.347;-15.98954;-48.04543;605;0;52.25;-13.42;0;6.54575;-0.217872;7.78834;0.00413017;0.0231822;0.00972588
2023-11-08 15:26:04.338;-15.98954;-48.04544;386;0;52.25;4.88;0;6.48589;-0.258574;7.78355;0.00546248;0.0239816;0.0133231
2023-11-08 15:26:05.344;-15.98955;-48.04545;195;0;52.25;4.88;0;6.48829;-0.229843;7.79313;0.00506279;0.0223828;0.0119908
2023-11-08 15:26:06.458;-15.98956;-48.04545;83;0;52.25;6.1;0;6.4835;-0.196325;7.8027;0.00253139;0.024781;0.0150551
2023-11-08 15:26:07.464;-15.98957;-48.04546;113;0;52.25;4.88;0;6.46674;-0.215478;7.88171;0.00306432;0.0226493;0.0154548
2023-11-08 15:26:08.363;-15.98958;-48.04547;639;0;52.19;4.88;0;6.46674;-0.227449;7.77876;0.000266462;0.0218499;0.0154548
2023-11-08 15:26:09.362;-15.98960;-48.04548;1.161;0;52.25;6.1;0;6.57448;-0.251391;7.77158;0.00732772;0.0197182;0.0125237
2023-11-08 15:26:10.445;-15.98960;-48.04548;919;0;52.19;4.88;0;6.43801;-0.268151;7.76679;0.00532925;0.0201179;0.0141225
2023-11-08 15:26:11.433;-15.98961;-48.04549;948;0;52.19;-8.54;0;6.51941;-0.248997;7.71651;0.00892649;0.0250475;0.0147887
2023-11-08 15:26:12.421;-15.98962;-48.04549;479;0;52.19;3.66;0;6.61518;-0.19393;7.7213;0.00839357;0.0235819;0.0130567
2023-11-08 15:26:13.401;-15.98963;-48.04550;534;0;52.19;-14.64;0;6.44759;-0.203507;7.68778;0.00479632;0.0233155;0.0114579
2023-11-08 15:26:14.504;-15.98964;-48.04550;651;0;52.25;4.88;0;6.3997;-0.248997;7.87214;0.00532925;0.0215835;0.012657
2023-11-08 15:26:15.504;-15.98965;-48.04551;485;0;52.19;-15.86;0;6.45716;-0.272939;7.75721;0.00692802;0.0239816;0.0135896
2023-11-08 15:26:16.395;-15.98966;-48.04551;516;0;52.25;4.88;0;6.50744;-0.186748;7.81228;0.00146554;0.0221164;0.0145222
2023-11-08 15:26:17.404;-15.98966;-48.04551;426;0;52.25;4.88;0;6.50983;-0.248997;7.81228;0.00346401;0.0205176;0.0134564
2023-11-08 15:26:18.524;-15.98967;-48.04551;284;0;52.25;4.88;0;6.52899;-0.232238;7.76679;0.00626187;0.0238484;0.0130567
2023-11-08 15:26:19.522;-15.98967;-48.04551;0.34;0;52.25;4.88;0;6.47871;-0.215478;7.77876;0.00253139;0.0233155;0.0146554
2023-11-08 15:26:20.530;-15.98968;-48.04552;494;0;52.25;-8.54;0;6.48589;-0.23942;7.64708;0.00239816;0.0242481;0.0145222
2023-11-08 15:26:21.529;-15.98968;-48.04552;0.43;0;52.19;4.88;0;6.53378;-0.227449;7.69018;0.0114579;0.0295773;0.016121
2023-11-08 15:26:22.530;-15.98969;-48.04552;356;0;52.25;-14.64;0;6.51941;-0.208296;7.79791;0.00532925;0.0215835;0.0135896
2023-11-08 15:26:23.452;-15.98970;-48.04552;691;0;52.25;4.88;0;6.44998;-0.258574;7.75482;0.00439663;0.0222496;0.0157213
2023-11-08 15:26:24.452;-15.98970;-48.04552;1.064;0;52.25;-3.66;0;6.51702;-0.277727;7.79073;0.00706126;0.0215835;0.0166539
2023-11-08 15:26:25.564;-15.98970;-48.04552;457;0;52.19;3.66;0;6.58166;-0.229843;7.81228;0.00985911;0.0182527;0.0151884
2023-11-08 15:26:26.547;-15.98971;-48.04552;712;0;52.19;4.88;0;6.42364;-0.237026;7.80749;0.00319755;0.0182527;0.0141225
2023-11-08 15:26:27.568;-15.98972;-48.04553;1.212;0;52.19;4.88;0;6.53617;-0.246603;7.88171;0.00812711;0.0218499;0.0134564
2023-11-08 15:26:28.569;-15.98973;-48.04553;1.455;0;52.19;-17.08;0;6.4428;-0.301669;7.75721;0.00359724;0.0231822;0.0155881
2023-11-08 15:26:29.460;-15.98973;-48.04553;1.412;0;52.25;3.66;0;6.51702;-0.220267;7.78594;0.00799387;0.0217167;0.0147887
2023-11-08 15:26:30.483;-15.98973;-48.04553;807;0;52.19;-15.86;0;6.47871;-0.237026;7.83862;0.00346401;0.0215835;0.010925
2023-11-08 15:26:31.478;-15.98975;-48.04553;1.727;0;52.25;3.66;0;6.47871;-0.246603;7.71172;0.00612864;0.0198515;0.0141225
2023-11-08 15:26:32.482;-15.98976;-48.04553;1.732;0;52.19;4.88;0;6.4835;-0.260968;7.85777;0.00599541;0.0210505;0.0141225
2023-11-08 15:26:33.544;-15.98976;-48.04553;1.675;0;52.19;4.88;0;6.55054;-0.179565;7.78355;0.0042634;0.0206508;0.0133231
2023-11-08 15:26:34.527;-15.98976;-48.04553;851;0;52.25;-14.64;0;6.43561;-0.237026;7.72848;0.00546248;0.0251807;0.0134564
2023-11-08 15:26:35.509;-15.98975;-48.04552;0.18;0;52.25;4.88;0;6.53617;-0.246603;7.87692;0.00333078;0.0209173;0.0111914
2023-11-08 15:26:36.592;-15.98975;-48.04552;515;0;52.19;6.1;0;6.5673;-0.248997;7.86495;0.00519602;0.0193185;0.0137228
2023-11-08 15:26:37.599;-15.98974;-48.04552;674;0;52.19;-17.08;0;6.51941;-0.213084;7.75003;0.00679479;0.0209173;0.0147887
2023-11-08 15:26:38.582;-15.98974;-48.04552;1.077;0;52.19;-2.44;0;6.4811;-0.201113;7.68539;0.00586217;0.0242481;0.012657
2023-11-08 15:26:39.587;-15.98974;-48.04552;838;0;52.19;-8.54;0;6.54096;-0.260968;7.66863;0.00413017;0.0206508;0.0114579
2023-11-08 15:26:40.580;-15.98974;-48.04552;743;0;52.19;4.88;0;6.5242;-0.21069;7.74045;0.00692802;0.0205176;0.014389
2023-11-08 15:26:41.556;-15.98974;-48.04552;449;0;52.19;-8.54;0;6.51702;-0.299275;7.78116;0.00826034;0.0238484;0.0147887
2023-11-08 15:26:42.568;-15.98975;-48.04552;493;0;52.19;4.88;0;6.57208;-0.177171;7.81946;0.00279786;0.0223828;0.0158545
2023-11-08 15:26:43.552;-15.98976;-48.04552;1.173;0;52.25;-17.08;0;6.56969;-0.222661;7.73088;0.00719449;0.0249142;0.014389
2023-11-08 15:26:44.532;-15.98977;-48.04552;1.223;0;52.25;6.1;0;6.53617;-0.201113;7.8027;0.00506279;0.0239816;0.0115911
2023-11-08 15:26:45.522;-15.98978;-48.04552;1.419;0;52.25;2.44;0;6.55054;-0.272939;7.70693;0.00985911;0.0215835;0.0122573
2023-11-08 15:26:46.526;-15.98978;-48.04552;1.073;0;52.25;4.88;0;6.38055;-0.227449;7.75721;0.00972588;0.0215835;0.0166539
2023-11-08 15:26:47.529;-15.98979;-48.04552;1.259;0;52.19;3.66;0;6.53378;-0.237026;7.75003;0.00706126;0.0217167;0.0155881
2023-11-08 15:26:48.537;-15.98979;-48.04552;855;0;52.19;3.66;0;6.54335;-0.143652;7.80031;0.0115911;0.0203844;0.0162542
2023-11-08 15:26:49.656;-15.98978;-48.04552;483;0;52.19;-17.08;0;6.56011;-0.201113;7.69496;0.00626187;0.0227825;0.0119908
2023-11-08 15:26:50.650;-15.98978;-48.04552;0.35;0;52.25;4.88;0;6.48589;-0.232238;7.75961;0.00239816;0.0205176;0.0135896
2023-11-08 15:26:51.519;-15.98979;-48.04552;978;0;52.19;-15.86;0;6.51223;-0.208296;7.83622;0.00466309;0.0218499;0.0151884
2023-11-08 15:26:52.662;-15.98980;-48.04552;1.123;0;52.25;4.88;0;6.50744;-0.265756;7.81467;0.00199847;0.0241149;0.0137228
2023-11-08 15:26:53.551;-15.98981;-48.04552;1.17;0;52.19;4.88;0;6.49307;-0.196325;7.82186;0.00479632;0.023049;0.0157213
2023-11-08 15:26:54.648;-15.98981;-48.04552;1.17;0;52.25;4.88;0;6.52181;-0.229843;7.74045;0.00559571;0.0245145;0.0151884
2023-11-08 15:26:55.603;-15.98981;-48.04552;1.407;0;52.25;4.88;0;6.5242;-0.174777;7.80031;0.00879326;0.0217167;0.0158545
2023-11-08 15:26:56.582;-15.98982;-48.04552;1.617;0;52.19;-14.64;0;6.52659;-0.222661;7.82665;0.00772741;0.0223828;0.0142557
2023-11-08 15:26:57.689;-15.98982;-48.04552;1.609;0;52.19;0;0;6.50983;-0.227449;7.78116;0.00413017;0.0249142;0.0137228
2023-11-08 15:26:58.584;-15.98981;-48.04552;1.428;0;52.19;-13.42;0;6.48829;-0.191536;7.74045;0.00439663;0.0209173;0.0131899
2023-11-08 15:26:59.578;-15.98980;-48.04552;1.15;0;52.25;-12.2;0;6.50026;-0.1652;7.66384;0.00559571;0.0257136;0.0151884
2023-11-08 15:27:00.701;-15.98979;-48.04551;1;0;52.19;-2.44;0;6.52899;-0.217872;7.78834;0.00866003;0.021317;0.0122573
2023-11-08 15:27:01.621;-15.98978;-48.04551;595;0;52.25;-15.86;0;6.43083;-0.260968;7.81707;0.00719449;0.0245145;0.0123905
2023-11-08 15:27:02.633;-15.98977;-48.04551;0.51;0;52.25;3.66;0;6.49307;-0.225055;7.71172;0.00479632;0.0251807;0.014389
2023-11-08 15:27:03.612;-15.98977;-48.04550;467;0;52.25;-15.86;0;6.50265;-0.203507;7.70454;0.00452986;0.0210505;0.0129234
2023-11-08 15:27:04.598;-15.98976;-48.04550;458;0;52.25;4.88;0;6.49786;-0.289698;7.83622;0.00346401;0.0218499;0.012124
2023-11-08 15:27:05.715;-15.98975;-48.04550;153;0;52.25;4.88;0;6.46434;-0.177171;7.64708;0.00519602;0.0225161;0.0134564
2023-11-08 15:27:06.707;-15.98981;-48.04551;1.667;0;52.25;4.88;0;6.40688;-0.260968;7.71412;0.00879326;0.0237152;0.0127902
2023-11-08 15:27:07.699;-15.98987;-48.04553;3.049;0;52.25;4.88;0;6.48589;-0.225055;7.74764;0.00506279;0.0246478;0.0157213
2023-11-08 15:27:08.713;-15.98993;-48.04555;4.575;0;52.19;4.88;0;6.45237;-0.184354;7.80989;0.00399694;0.0169204;0.0146554
2023-11-08 15:27:09.697;-15.98994;-48.04555;3.973;0;52.25;3.66;0;6.52181;-0.237026;7.75003;0.00839357;0.0239816;0.012124
2023-11-08 15:27:10.679;-15.98995;-48.04555;3.652;0;52.19;3.66;0;6.45237;-0.23942;7.73567;0.00159877;0.0249142;0.0151884
2023-11-08 15:27:11.668;-15.98995;-48.04555;3.469;0;52.19;-4.88;0;6.43801;-0.215478;7.81946;0.00679479;0.0259801;0.0123905
2023-11-08 15:27:12.661;-15.98997;-48.04556;3.789;0;52.19;4.88;0;6.55054;-0.229843;7.68539;0.00333078;0.0235819;0.0115911
2023-11-08 15:27:13.649;-15.98998;-48.04556;3.725;0;52.19;1.22;0;6.50026;-0.227449;7.80031;-0.000133231;0.0194518;0.0125237
2023-11-08 15:27:14.634;-15.98999;-48.04556;3.603;0;52.19;-15.86;0;6.57448;-0.215478;7.82665;0.00732772;0.0197182;0.0127902
2023-11-08 15:27:15.640;-15.99000;-48.04557;3.428;0;52.19;-3.66;0;6.53856;-0.21069;7.80749;0.00532925;0.021317;0.0134564
2023-11-08 15:27:16.664;-15.99000;-48.04556;3.503;0;52.19;-15.86;0;6.45477;-0.272939;7.76679;0.00932619;0.0206508;0.0142557
2023-11-08 15:27:17.668;-15.98999;-48.04556;3.556;0;52.25;4.88;0;6.49068;-0.277727;7.80989;0.0063951;0.0205176;0.0117243
2023-11-08 15:27:18.669;-15.98997;-48.04555;2.753;0;52.19;-13.42;0;6.49547;-0.263362;7.75721;0.00719449;0.0225161;0.013856
2023-11-08 15:27:19.717;-15.98993;-48.04554;1.528;0;52.25;4.88;0;6.47392;-0.277727;7.73567;0.00346401;0.0207841;0.0141225
2023-11-08 15:27:20.695;-15.98989;-48.04553;531;0;52.25;4.88;0;6.47871;-0.227449;7.78834;0.00945942;0.0222496;0.0130567
2023-11-08 15:27:21.694;-15.98989;-48.04553;635;0;52.25;4.88;0;6.46674;-0.234632;7.79313;0.00186524;0.0251807;0.0141225
2023-11-08 15:27:22.698;-15.98988;-48.04553;831;0;52.25;4.88;0;6.48589;-0.237026;7.69736;0.00319755;0.0219832;0.0155881
2023-11-08 15:27:23.699;-15.98989;-48.04553;0.98;0;52.25;-2.44;0;6.4835;-0.229843;7.72609;0.00492956;0.0234487;0.0135896
2023-11-08 15:27:24.690;-15.98989;-48.04552;963;0;52.25;4.88;0;6.51462;-0.265756;7.68778;0.00546248;0.0206508;0.0117243
2023-11-08 15:27:25.700;-15.98982;-48.04551;0.19;0;52.25;-15.86;0;6.54814;-0.220267;7.86974;0.00306432;0.0210505;0.0146554
2023-11-08 15:27:26.701;-15.98982;-48.04551;407;0;52.25;3.66;0;6.45477;-0.217872;7.80749;0.00799387;0.0197182;0.0158545
2023-11-08 15:27:27.706;-15.98982;-48.04551;473;0;52.25;-15.86;0;6.54575;-0.208296;7.6806;0.00492956;0.0207841;0.0133231
2023-11-08 15:27:28.774;-15.98981;-48.04550;229;0;52.25;4.88;0;6.45716;-0.177171;7.67581;0.00572894;0.0241149;0.0149219
2023-11-08 15:27:29.768;-15.98981;-48.04550;194;0;52.25;4.88;0;6.54096;-0.215478;7.7644;0.00373047;0.0214502;0.0127902
2023-11-08 15:27:30.746;-15.98980;-48.04550;245;0;52.25;4.88;0;6.47153;-0.191536;7.7644;0.00546248;0.0249142;0.0153216
2023-11-08 15:27:31.845;-15.98980;-48.04550;145;0;52.25;4.88;0;6.55532;-0.237026;7.92002;0.00945942;0.0215835;0.0147887
2023-11-08 15:27:32.742;-15.98980;-48.04550;781;0;52.19;-10.98;0;6.4404;-0.222661;7.68778;0.00319755;0.0221164;0.012124
2023-11-08 15:27:33.745;-15.98980;-48.04550;938;0;52.25;3.66;0;6.52899;-0.282516;7.91762;0.00452986;0.0211838;0.0117243
2023-11-08 15:27:34.783;-15.98980;-48.04550;1.379;0;52.19;-15.86;0;6.46913;-0.25618;7.83862;0.00266462;0.0225161;0.0174533
2023-11-08 15:27:35.789;-15.98981;-48.04550;1.782;0;52.25;3.66;0;6.48829;-0.181959;7.69736;0.00199847;0.021317;0.016121
2023-11-08 15:27:36.770;-15.98976;-48.04549;204;0;52.25;-12.2;0;6.52181;-0.222661;7.77637;0.00799387;0.0219832;0.0167871
2023-11-08 15:27:37.762;-15.98971;-48.04549;2.254;0;52.25;4.88;0;6.57687;-0.229843;7.75003;0.00546248;0.0209173;0.0129234
2023-11-08 15:27:38.770;-15.98967;-48.04549;3.371;0;52.25;4.88;0;6.4404;-0.268151;7.762;0.00652833;0.0249142;0.016121
2023-11-08 15:27:39.771;-15.98965;-48.04548;3.523;0;52.25;4.88;0;6.47392;-0.215478;7.68299;0.00253139;0.023049;0.0179862
2023-11-08 15:27:40.778;-15.98963;-48.04548;4.251;0;52.25;4.88;0;6.51462;-0.248997;7.75961;0.00479632;0.0217167;0.0146554
2023-11-08 15:27:41.883;-15.98961;-48.04547;4.532;0;52.25;4.88;0;6.61518;-0.232238;7.77637;0.00519602;0.0197182;0.0145222
2023-11-08 15:27:42.865;-15.98961;-48.04548;3.389;0;52.25;4.88;0;6.43322;-0.225055;7.73327;0.00746095;0.0215835;0.0151884
2023-11-08 15:27:43.851;-15.98961;-48.04548;2.482;0;52.25;-4.88;0;6.45956;-0.241814;7.7644;0.00306432;0.0193185;0.0149219
2023-11-08 15:27:44.836;-15.98962;-48.04548;1.392;0;52.25;-14.64;0;6.46674;-0.196325;7.74524;0.00119908;0.0222496;0.00999234
2023-11-08 15:27:45.815;-15.98962;-48.04548;1.194;0;52.25;-1.22;0;6.4811;-0.220267;7.7213;0.0063951;0.0217167;0.0139893
2023-11-08 15:27:46.805;-15.98962;-48.04549;558;0;52.25;-15.86;0;6.4835;-0.265756;7.68778;0.00452986;0.0205176;0.0145222
2023-11-08 15:27:47.835;-15.98963;-48.04549;193;0;52.25;4.88;0;6.47632;-0.222661;7.79313;0.000666156;0.0250475;0.0162542
2023-11-08 15:27:48.822;-15.98962;-48.04549;138;0;52.25;-4.88;0;6.48829;-0.205901;7.81228;0.00959265;0.0267795;0.0129234
2023-11-08 15:27:49.813;-15.98961;-48.04549;0.34;0;52.25;4.88;0;6.52659;-0.246603;7.88171;0.0085268;0.0189188;0.0147887
2023-11-08 15:27:50.834;-15.98960;-48.04549;442;0;52.25;4.88;0;6.47153;-0.213084;7.82665;0.00626187;0.0175865;0.010925
2023-11-08 15:27:51.828;-15.98960;-48.04549;463;0;52.25;4.88;0;6.4404;-0.225055;7.81707;0.00772741;0.0231822;0.0159877
2023-11-08 15:27:52.936;-15.98959;-48.04548;606;0;52.25;4.88;0;6.51941;-0.220267;7.82186;0.00266462;0.0221164;0.013856
2023-11-08 15:27:53.831;-15.98959;-48.04548;434;0;52.19;-10.98;0;6.56251;-0.260968;7.79791;0.00586217;0.0210505;0.0145222
2023-11-08 15:27:54.900;-15.98960;-48.04548;443;0;52.19;4.88;0;6.54335;-0.25618;7.74285;0.00413017;0.0243813;0.0107917
2023-11-08 15:27:55.879;-15.98960;-48.04548;327;0;52.19;-7.32;0;6.48829;-0.248997;7.81707;0.00572894;0.0210505;0.0130567
2023-11-08 15:27:56.867;-15.98961;-48.04548;732;0;52.19;-13.42;0;6.47632;-0.205901;7.67581;0.00532925;0.0237152;0.0150551
2023-11-08 15:27:57.855;-15.98962;-48.04548;995;0;52.19;-9.76;0;6.50505;-0.196325;7.68778;0.0085268;0.0221164;0.0141225
2023-11-08 15:27:58.857;-15.98962;-48.04548;1.031;0;52.19;-12.2;0;6.56251;-0.186748;7.6806;0.00812711;0.0243813;0.0130567
2023-11-08 15:27:59.968;-15.98963;-48.04548;797;0;52.25;4.88;0;6.42843;-0.201113;7.85298;0.00386371;0.0237152;0.0150551
2023-11-08 15:28:00.881;-15.98963;-48.04548;0.29;0;52.19;-14.64;0;6.54814;-0.25618;7.74045;0.00492956;0.0225161;0.0154548
2023-11-08 15:28:01.873;-15.98963;-48.04548;127;0;52.25;4.88;0;6.5242;-0.246603;7.74045;0.00133231;0.0235819;0.0129234
2023-11-08 15:28:02.879;-15.98964;-48.04548;502;0;52.25;4.88;0;6.49068;-0.21069;7.78355;0.00253139;0.0203844;0.0146554
2023-11-08 15:28:03.897;-15.98965;-48.04548;229;0;52.25;4.88;0;6.53138;-0.227449;7.82665;0.0042634;0.0227825;0.0151884
2023-11-08 15:28:04.892;-15.98964;-48.04548;168;0;52.19;4.88;0;6.55532;-0.241814;7.83383;0.00199847;0.0206508;0.014389
2023-11-08 15:28:05.896;-15.98964;-48.04548;381;0;52.19;-4.88;0;6.51702;-0.280122;7.80989;0.00706126;0.0207841;0.0111914
2023-11-08 15:28:06.953;-15.98964;-48.04548;969;0;52.19;4.88;0;6.53856;-0.196325;7.73088;0.00626187;0.017853;0.0133231
2023-11-08 15:28:07.964;-15.98964;-48.04548;1.423;0;52.19;-4.88;0;6.48829;-0.289698;7.65187;0.00466309;0.0227825;0.012657
2023-11-08 15:28:08.942;-15.98963;-48.04548;1.675;0;52.25;-15.86;0;6.54814;-0.181959;7.83862;0.000932619;0.0229158;0.0111914
